Key	Latitude	Longitude	Population	TZ
Hillsboro, NH	43.114800	-71.895080	1826	America/New_York
Mio, MI	44.652240	-84.129730	1826	America/Detroit
Lakesite, TN	35.208680	-85.126900	1826	America/New_York
Frenchtown, MT	47.014920	-114.229840	1825	America/Denver
Fort Fairfield, ME	46.772270	-67.833910	1825	America/New_York
Star City, WV	39.658410	-79.986450	1825	America/New_York
Smoke Rise, AL	33.891770	-86.820270	1825	America/Chicago
Laton, CA	36.433280	-119.686800	1824	America/Los_Angeles
Five Points, OH	39.568670	-84.192990	1824	America/New_York
Chapais, QC	49.783440	-74.849190	1824	America/Montreal
Conway, NH	43.979240	-71.120350	1823	America/New_York
Demorest, GA	34.565100	-83.545170	1823	America/New_York
East Pittsburgh, PA	40.395620	-79.838660	1822	America/New_York
Middleport, NY	42.790620	-75.559900	1822	America/New_York
Memphis, MO	40.457810	-92.171290	1822	America/Chicago
Wright-Patterson AFB, OH	39.811130	-84.057310	1821	America/New_York
Moose Wilson Road, WY	43.525210	-110.844660	1821	America/Denver
Elkland, PA	41.986180	-77.310810	1821	America/New_York
Long Beach, MD	38.460960	-76.468840	1821	America/New_York
Basile, LA	30.485200	-92.595970	1821	America/Chicago
Jonesboro, IL	37.451720	-89.268140	1821	America/Chicago
Lewisburg, OH	39.846160	-84.539670	1820	America/New_York
Cedar Bluff, AL	34.220090	-85.607740	1820	America/Chicago
Lagunitas-Forest Knolls, CA	38.017930	-122.691240	1819	America/Los_Angeles
Inkerman, PA	41.298970	-75.812690	1819	America/New_York
Valatie, NY	42.413420	-73.673170	1819	America/New_York
Sodus, NY	43.237840	-77.061360	1819	America/New_York
Decatur, MI	42.108100	-85.974460	1819	America/Detroit
Stockton, MO	37.698930	-93.796040	1819	America/Chicago
Nambe, NM	35.893360	-105.982520	1818	America/Denver
Port Edwards, WI	44.350800	-89.865400	1818	America/Chicago
Galena, IN	38.351730	-85.941640	1818	America/Kentucky/Louisville
Penhold, AB	52.133420	-113.868700	1818	America/Edmonton
Allegany, NY	42.090060	-78.494190	1816	America/New_York
Weedsport, NY	43.048680	-76.562720	1815	America/New_York
Keeseville, NY	44.505050	-73.480130	1815	America/New_York
Kenyon, MN	44.272190	-92.985480	1815	America/Chicago
Coal City, WV	37.679000	-81.210380	1815	America/New_York
Summerset, SD	44.189980	-103.343840	1814	America/Denver
Houserville, PA	40.823950	-77.828890	1814	America/New_York
Gilman, IL	40.766700	-87.992260	1814	America/Chicago
Stonewall, LA	32.281830	-93.824070	1814	America/Chicago
Roodhouse, IL	39.483940	-90.371510	1814	America/Chicago
Freeport, PA	40.673950	-79.684770	1813	America/New_York
Oakfield, NY	43.065890	-78.269740	1813	America/New_York
Marcellus, NY	42.982840	-76.340490	1813	America/New_York
Newbury, NH	43.321460	-72.035920	1813	America/New_York
Veazie, ME	44.838680	-68.705310	1813	America/New_York
Sour Lake, TX	30.140210	-94.411020	1813	America/Chicago
Gruetli-Laager, TN	35.372300	-85.618030	1813	America/Chicago
Lebanon Junction, KY	37.834510	-85.731900	1813	America/New_York
White City, SK	50.433380	-104.367780	1813	America/Regina
Syracuse, KS	37.980570	-101.752670	1812	America/Denver
Mescal, AZ	31.990080	-110.435350	1812	America/Phoenix
Bondsville, MA	42.212590	-72.345360	1812	America/New_York
Ellaville, GA	32.238210	-84.309080	1812	America/New_York
Monarch Mill, SC	34.716100	-81.585000	1811	America/New_York
Mokuleia, HI	21.584170	-158.151940	1811	Pacific/Honolulu
Kamas, UT	40.643010	-111.280740	1811	America/Denver
Rio Verde, AZ	33.722540	-111.675690	1811	America/Phoenix
Randolph, WI	43.539150	-89.006780	1811	America/Chicago
Holley, NY	43.226450	-78.026680	1811	America/New_York
Hurstbourne Acres, KY	38.221180	-85.589130	1811	America/Kentucky/Louisville
Hayden, CO	40.495290	-107.257290	1810	America/Denver
Central Valley, NY	41.331760	-74.120980	1810	America/New_York
Bourbon, IN	41.295600	-86.116390	1810	America/Indiana/Indianapolis
Astatula, FL	28.709720	-81.732850	1810	America/New_York
Stevensville, MT	46.509920	-114.093160	1809	America/Denver
Susquehanna, PA	41.943410	-75.599630	1809	America/New_York
Saint Lawrence, PA	40.327040	-75.871870	1809	America/New_York
Painted Post, NY	42.162020	-77.094140	1809	America/New_York
Quitman, TX	32.795960	-95.451060	1809	America/Chicago
Hamilton, MO	39.743620	-93.998270	1809	America/Chicago
Saint Andrews, NB	45.084540	-67.061690	1809	America/Moncton
Howard City, MI	43.395580	-85.467820	1808	America/Detroit
Wright, WY	43.746920	-105.470550	1807	America/Denver
Mayfield, PA	41.538140	-75.536020	1807	America/New_York
Village of the Branch, NY	40.856210	-73.187330	1807	America/New_York
Presquille, LA	29.563830	-90.646200	1807	America/Chicago
French Lick, IN	38.548940	-86.619990	1807	America/Indiana/Indianapolis
North Eastham, MA	41.865110	-69.991130	1806	America/New_York
Stonewood, WV	39.250920	-80.312310	1806	America/New_York
Dayton, ME	43.549720	-70.575560	1805	America/New_York
Green Acres, CA	33.738080	-117.076420	1805	America/Los_Angeles
West Liberty, OH	40.252280	-83.755770	1805	America/New_York
Montpelier, IN	40.553930	-85.277470	1805	America/Indiana/Indianapolis
Eaton, IN	40.340320	-85.350800	1805	America/Indiana/Indianapolis
Georgetown, CT	41.255650	-73.434840	1805	America/New_York
Parchment, MI	42.328100	-85.569730	1804	America/Detroit
Ingram, TX	30.077430	-99.240320	1804	America/Chicago
Grove City, FL	26.914230	-82.327040	1804	America/New_York
Iona, ID	43.526300	-111.933020	1803	America/Boise
Reinholds, PA	40.266760	-76.115500	1803	America/New_York
Kershaw, SC	34.551820	-80.583680	1803	America/New_York
Duxbury, MA	42.041770	-70.672260	1802	America/New_York
Maroa, IL	40.036430	-88.957030	1801	America/Chicago
Surgoinsville, TN	36.470930	-82.851830	1801	America/New_York
Goldsby, OK	35.141180	-97.476980	1801	America/Chicago
Zeigler, IL	37.899490	-89.052020	1801	America/Chicago
Bay, AR	35.742300	-90.562330	1801	America/Chicago
Oak Cliff Place, TX	29.927120	-95.626720	1800	America/Chicago
Brodheadsville, PA	40.924540	-75.393790	1800	America/New_York
Hinckley, MN	46.011340	-92.944370	1800	America/Chicago
Berrien Springs, MI	41.946430	-86.338900	1800	America/Detroit
Bonneauville, PA	39.812040	-77.137210	1800	America/New_York
Mount Cobb, PA	41.413420	-75.493240	1799	America/New_York
Deshler, OH	41.207550	-83.899110	1799	America/New_York
Gilbert, MN	47.488820	-92.464910	1799	America/Chicago
Harwich Center, MA	41.692350	-70.069380	1798	America/New_York
Cienega Springs, AZ	34.188630	-114.224670	1798	America/Phoenix
Maysville, GA	34.252880	-83.561550	1798	America/New_York
Trumansburg, NY	42.542290	-76.666060	1797	America/New_York
Lakeland, MN	44.956360	-92.765760	1796	America/Chicago
Churubusco, IN	41.230600	-85.319420	1796	America/Indiana/Indianapolis
Noank, CT	41.327880	-71.990630	1796	America/New_York
Ashcroft, BC	50.716460	-121.285900	1796	America/Vancouver
Glide, OR	43.301510	-123.101180	1795	America/Los_Angeles
Canby, MN	44.708850	-96.276430	1795	America/Chicago
Ridgely, TN	36.263400	-89.487850	1795	America/Chicago
Bynum, AL	33.613160	-85.961080	1795	America/Chicago
Leadville North, CO	39.257600	-106.301380	1794	America/Denver
Rainier, WA	46.888160	-122.688460	1794	America/Los_Angeles
Jamestown, KY	36.984790	-85.063010	1794	America/Chicago
Braham, MN	45.722740	-93.170780	1793	America/Chicago
Burnt Store Marina, FL	26.765070	-82.050920	1793	America/New_York
Wynyard, SK	51.766740	-104.184360	1793	America/Regina
Colma, CA	37.676880	-122.459700	1792	America/Los_Angeles
Dravosburg, PA	40.350630	-79.886160	1792	America/New_York
Oak Hill, FL	28.864430	-80.854500	1792	America/New_York
Bow Island, AB	49.866760	-111.368430	1792	America/Edmonton
Buckfield, ME	44.289510	-70.365340	1791	America/New_York
Sullivans Island, SC	32.763230	-79.836750	1791	America/New_York
Glouster, OH	39.503130	-82.084590	1791	America/New_York
Albany, MO	39.223340	-94.113280	1791	America/Chicago
West Paris, ME	44.324230	-70.573950	1790	America/New_York
Pepeekeo, HI	19.833610	-155.107220	1789	Pacific/Honolulu
Adamstown, PA	40.241200	-76.056330	1789	America/New_York
South Belmar, NJ	40.170950	-74.027360	1789	America/New_York
Pocahontas, IA	42.735530	-94.669150	1789	America/Chicago
Somers, CT	41.985370	-72.446200	1789	America/New_York
Roundup, MT	46.445240	-108.541800	1788	America/Denver
Jemez Pueblo, NM	35.613920	-106.725870	1788	America/Denver
Oberlin, KS	39.818340	-100.528200	1788	America/Chicago
Seven Trees, CA	37.286050	-121.838560	1788	America/Los_Angeles
Lyme, NH	43.809510	-72.155920	1788	America/New_York
Dripping Springs, TX	30.190210	-98.086680	1788	America/Chicago
Inola, OK	36.151210	-95.509420	1788	America/Chicago
Picture Butte, AB	49.883300	-112.785160	1788	America/Edmonton
Warren, OR	45.819000	-122.848990	1787	America/Los_Angeles
Hagerstown, IN	39.911160	-85.161630	1787	America/Indiana/Indianapolis
Freeport, FL	30.498250	-86.136050	1787	America/Chicago
Millwood, WA	47.681280	-117.282710	1786	America/Los_Angeles
Carnation, WA	47.647880	-121.914010	1786	America/Los_Angeles
Becket, MA	42.332030	-73.082880	1786	America/New_York
Calabash, NC	33.903690	-78.573880	1786	America/New_York
Bay Springs, MS	31.979040	-89.287280	1786	America/Chicago
Gallatin, MO	39.914450	-93.962170	1786	America/Chicago
Montegut, LA	30.070760	-90.502030	1786	America/Chicago
Arcade, GA	34.077890	-83.561550	1786	America/New_York
Ocean Ridge, FL	26.527020	-80.048370	1786	America/New_York
South Browning, MT	48.546080	-113.014250	1785	America/Denver
Arroyo Seco, NM	36.516690	-105.569180	1785	America/Denver
Chenoa, IL	40.741700	-88.719790	1785	America/Chicago
Merrimac, VA	38.452630	-78.078610	1785	America/New_York
Northcrest, TX	31.636550	-97.099720	1785	America/Chicago
Woodlawn Beach, FL	30.388250	-86.990800	1785	America/Chicago
Wallace, FL	30.677410	-87.179970	1785	America/Chicago
Linden, CA	38.021310	-121.083830	1784	America/Los_Angeles
Perryopolis, PA	40.087020	-79.750600	1784	America/New_York
McConnelsville, OH	39.648680	-81.853190	1784	America/New_York
Cameron, WI	45.408570	-91.744060	1783	America/Chicago
Harvey, ND	47.769720	-99.935400	1783	America/Chicago
New Oxford, PA	39.863710	-77.055810	1783	America/New_York
Haymarket, VA	38.812060	-77.636380	1782	America/New_York
Peebles, OH	38.948960	-83.405750	1782	America/New_York
Mount Sterling, OH	39.719510	-83.265190	1782	America/New_York
Palmyra, WI	42.877790	-88.586210	1781	America/Chicago
Ben Avon, PA	40.508120	-80.083110	1781	America/New_York
Yorktown Heights, NY	41.270930	-73.777630	1781	America/New_York
Warroad, MN	48.905270	-95.314400	1781	America/Chicago
Pennington Gap, VA	36.758420	-83.027110	1781	America/New_York
Chilhowie, VA	36.798450	-81.682340	1781	America/New_York
Lake City, TN	36.217860	-84.154650	1781	America/New_York
Andrews, NC	35.201750	-83.824070	1781	America/New_York
Pine Bush, NY	41.608150	-74.299040	1780	America/New_York
Denver, IA	42.671370	-92.337400	1780	America/Chicago
Bokeelia, FL	26.705630	-82.158980	1780	America/New_York
Mount Gay-Shamrock, WV	37.838570	-82.029700	1779	America/New_York
Tuolumne City, CA	37.962700	-120.241300	1779	America/Los_Angeles
Lake Ripley, WI	43.005830	-88.986220	1779	America/Chicago
Lykens, PA	40.566750	-76.700520	1779	America/New_York
Logan, WV	37.848710	-81.993460	1779	America/New_York
Lamont, AB	53.766860	-112.801950	1779	America/Edmonton
Cobb, CA	38.822130	-122.723050	1778	America/Los_Angeles
Kings Bay Base, GA	30.799320	-81.564230	1777	America/New_York
Banks, OR	45.618720	-123.114280	1777	America/Los_Angeles
Forsyth, MT	46.266380	-106.677810	1777	America/Denver
Greenwich, NY	43.090630	-73.498730	1777	America/New_York
Monon, IN	40.867820	-86.878900	1777	America/Indiana/Indianapolis
Oak Grove, VA	38.984000	-77.403880	1777	America/New_York
Meadowlakes, TX	30.562410	-98.296410	1777	America/Chicago
Newport, ME	44.835340	-69.273940	1776	America/New_York
Ely, IA	41.873620	-91.585180	1776	America/Chicago
Claypool Hill, VA	37.062610	-81.751780	1776	America/New_York
Horton, KS	39.660560	-95.526370	1776	America/Chicago
Adams, NY	43.809230	-76.024090	1775	America/New_York
Cordova, NC	34.912930	-79.822000	1775	America/New_York
Uniontown, AL	32.449580	-87.514170	1775	America/Chicago
Gore, QC	45.766780	-74.249220	1775	America/Montreal
Cassopolis, MI	41.911710	-86.010010	1774	America/Detroit
Calhoun City, MS	33.855390	-89.311460	1774	America/Chicago
Bunker Hill, IL	39.042820	-89.951770	1774	America/Chicago
Centerburg, OH	40.304510	-82.696280	1773	America/New_York
Kemah, TX	29.542730	-95.020480	1773	America/Chicago
North Corbin, KY	36.960640	-84.093260	1773	America/New_York
Willard, UT	41.409110	-112.036060	1772	America/Denver
La Mesilla, NM	35.948360	-106.070580	1772	America/Denver
Randolph, ME	44.230350	-69.766710	1772	America/New_York
North Judson, IN	41.215040	-86.775850	1772	America/Indiana/Knox
Shasta, CA	40.599320	-122.491960	1771	America/Los_Angeles
Questa, NM	36.703910	-105.595010	1770	America/Denver
Chatham, NY	42.364250	-73.594840	1770	America/New_York
Sparta, NC	36.505410	-81.120920	1770	America/New_York
Oberlin, LA	30.620200	-92.762650	1770	America/Chicago
Patton, PA	40.633960	-78.650300	1769	America/New_York
Livingston, LA	30.502130	-90.747870	1769	America/Chicago
Volga, SD	44.323580	-96.926450	1768	America/Chicago
Belford, NJ	40.425940	-74.086810	1768	America/New_York
Maple Plain, MN	45.007190	-93.655790	1768	America/Chicago
Long Lake, MN	44.986630	-93.571620	1768	America/Chicago
Pierce, NE	42.199170	-97.526720	1767	America/Chicago
Wales, MA	42.069540	-72.222300	1767	America/New_York
Senath, MO	36.134230	-90.159820	1767	America/Chicago
Stewartville, AL	33.079290	-86.244420	1767	America/Chicago
Napavine, WA	46.574550	-122.908180	1766	America/Los_Angeles
Lewiston, UT	41.975760	-111.856340	1766	America/Denver
Greenfield, NH	42.950640	-71.872300	1765	America/New_York
Ronceverte, WV	37.749840	-80.462850	1765	America/New_York
Saint Francisville, LA	30.779900	-91.376500	1765	America/Chicago
Holland, OH	41.621720	-83.711600	1764	America/New_York
South Floral Park, NY	40.714270	-73.700130	1764	America/New_York
Onalaska, TX	30.805750	-95.116330	1764	America/Chicago
Deville, LA	31.357400	-92.165410	1764	America/Chicago
Waterbury, VT	44.337830	-72.756230	1763	America/New_York
Addison, NY	42.102850	-77.233590	1763	America/New_York
Duquesne, MO	37.076730	-94.459390	1763	America/Chicago
Cudjoe Key, FL	24.671530	-81.498420	1763	America/New_York
Home Garden, CA	36.303280	-119.636240	1761	America/Los_Angeles
Bakerstown, PA	40.650900	-79.936440	1761	America/New_York
Merriam Woods, MO	36.713950	-93.161850	1761	America/Chicago
Danville, QC	45.783370	-72.015800	1761	America/Montreal
Richmond, ME	44.087300	-69.798930	1760	America/New_York
Lunenburg, MA	42.594530	-71.724520	1760	America/New_York
Hughes Springs, TX	32.998460	-94.630760	1760	America/Chicago
Port Sulphur, LA	29.480490	-89.693950	1760	America/Chicago
Sparks, GA	33.087930	-82.737640	1760	America/New_York
Fort Washakie, WY	43.006350	-108.882350	1759	America/Denver
Hamilton City, CA	39.742660	-122.013590	1759	America/Los_Angeles
Lake Como, NJ	40.159840	-74.028190	1759	America/New_York
Sebewaing, MI	43.732240	-83.451070	1759	America/Detroit
Zwolle, LA	31.631560	-93.644070	1759	America/Chicago
North Newton, KS	38.072230	-97.345590	1759	America/Chicago
Wakarusa, IN	41.536160	-86.020830	1758	America/Indiana/Indianapolis
Holliday, TX	33.816210	-98.695060	1758	America/Chicago
Crownsville, MD	39.028440	-76.601350	1757	America/New_York
Big Pine, CA	37.164930	-118.289550	1756	America/Los_Angeles
Bridgehampton, NY	40.937880	-72.300920	1756	America/New_York
Mapleton, MN	43.928850	-93.956060	1756	America/Chicago
Jonesboro, IN	40.479760	-85.627750	1756	America/Indiana/Indianapolis
Stowell, TX	29.789940	-94.383240	1756	America/Chicago
Sparta, MO	37.001160	-93.081570	1756	America/Chicago
Julimes, Chihuahua	28.433330	-105.400000	1756	America/Chihuahua
Naples, UT	40.426910	-109.499300	1755	America/Denver
Sun Valley, AZ	34.254200	-111.261250	1755	America/Phoenix
Bayview, CA	38.007020	-122.318780	1754	America/Los_Angeles
Appalachia, VA	36.906760	-82.781830	1754	America/New_York
Havana, FL	30.623810	-84.414630	1754	America/New_York
Shannon, MS	34.116220	-88.711720	1753	America/Chicago
Tremont, PA	40.628420	-76.387180	1752	America/New_York
Souris, MB	49.617200	-100.261200	1752	America/Winnipeg
Priest River, ID	48.180740	-116.909360	1751	America/Los_Angeles
South Whitley, IN	41.084770	-85.628040	1751	America/Indiana/Indianapolis
Fort Hancock, TX	31.298460	-105.845250	1750	America/Denver
Camino, CA	38.738240	-120.674930	1750	America/Los_Angeles
King, WI	44.337480	-89.141780	1750	America/Chicago
Westons Mills, NY	42.062290	-78.377240	1750	America/New_York
McEwen, TN	36.107840	-87.633070	1750	America/Chicago
Ripley, OH	38.745630	-83.844920	1750	America/New_York
Bladenboro, NC	34.538780	-78.787520	1750	America/New_York
Punta Rassa, FL	26.487860	-82.012310	1750	America/New_York
Gordo, AL	33.320120	-87.902800	1750	America/Chicago
Nissequogue, NY	40.903990	-73.197890	1749	America/New_York
Mayer, MN	44.884960	-93.887750	1749	America/Chicago
Alum Creek, WV	38.286760	-81.805130	1749	America/New_York
Kentland, IN	40.770320	-87.445300	1748	America/Chicago
Johnsonville, TN	36.060060	-87.952810	1748	America/Chicago
Caldwell, OH	39.747850	-81.516510	1748	America/New_York
Henniker, NH	43.179800	-71.822300	1747	America/New_York
Knollwood, IL	42.195860	-88.115080	1747	America/Chicago
Knollwood, IL	42.286130	-87.885630	1747	America/Chicago
Fairlea, WV	37.780680	-80.457020	1747	America/New_York
Cheswick, PA	40.541730	-79.799220	1746	America/New_York
Honey Grove, TX	33.583440	-95.909970	1746	America/Chicago
Harlan, KY	36.843140	-83.321850	1745	America/New_York
John Day, OR	44.415990	-118.953010	1744	America/Los_Angeles
Watford City, ND	47.802240	-103.283250	1744	America/Chicago
Pirtleville, AZ	31.357050	-109.561730	1744	America/Phoenix
Kirkland, IL	42.092530	-88.851210	1744	America/Chicago
South Bloomfield, OH	39.718400	-82.986850	1744	America/New_York
Varnell, GA	34.901190	-84.973830	1744	America/New_York
North Puyallup, WA	47.206770	-122.282340	1743	America/Los_Angeles
Mexico, ME	44.560900	-70.545340	1743	America/New_York
Sexsmith, AB	55.349980	-118.786020	1743	America/Edmonton
Rock Hill, NY	41.625930	-74.597660	1742	America/New_York
Pleasant Grove, OH	39.952010	-81.959020	1742	America/New_York
Twin City, GA	32.582940	-82.155120	1742	America/New_York
Morris, MB	49.354990	-97.365670	1742	America/Winnipeg
Baker, MT	46.366950	-104.284660	1741	America/Denver
Crosbyton, TX	33.660080	-101.237930	1741	America/Chicago
Woodville, CA	36.093560	-119.199000	1740	America/Los_Angeles
